termino;n;veredicto;categoria;nota
compliance and ethics;4;1;ok;
compliance and ethics;5;1;ok;
compliance and ethics;6;1;ok;
iso 37001;1;1;ok;
iso 37001;2;1;ok;
iso 37001;3;1;ok;
iso 37001;4;1;ok;
iso 37001;5;1;ok;
iso 37001;6;1;ok;
better cotton;1;1;ok;
better cotton;2;1;ok;
better cotton;3;1;ok;
better cotton;4;1;ok;
better cotton;5;1;ok;
better cotton;6;1;ok;
employee wellbeing;1;1;ok;
employee wellbeing;2;1;ok;
employee wellbeing;3;1;ok;
employee wellbeing;4;1;ok;
employee wellbeing;5;1;ok;
employee wellbeing;6;1;ok;
leather working group;1;1;ok;
leather working group;2;1;ok;
leather working group;3;1;ok;
leather working group;4;1;ok;
leather working group;5;1;ok;
leather working group;6;1;ok;
fairtrade;1;1;ok;
fairtrade;2;1;ok;
fairtrade;3;1;ok;
fairtrade;4;1;ok;
fairtrade;5;1;ok;
fairtrade;6;1;ok;
supply chain audit;1;1;ok;
supply chain audit;2;1;ok;
supply chain audit;3;1;ok;
supply chain audit;4;0;generico;auditoria interna de control Made in France
supply chain audit;5;1;ok;
supply chain audit;6;1;ok;
supply chain emission;1;1;ok;
supply chain emission;2;1;ok;
supply chain emission;3;1;ok;
supply chain emission;4;1;ok;etiqueta de grafico de emisiones
supply chain emission;5;1;ok;
supply chain emission;6;1;ok;etiqueta de grafico de emisiones
compost;1;1;ok;
compost;2;1;ok;
compost;3;1;ok;
compost;4;1;ok;
compost;5;1;ok;
compost;6;1;ok;
community relations;1;1;ok;
community relations;2;1;ok;
community relations;3;1;ok;
community relations;4;0;indice;epigrafe de tabla SASB
community relations;5;1;ok;
community relations;6;1;ok;
raw material sourcing;1;1;ok;
raw material sourcing;2;1;ok;
raw material sourcing;3;1;ok;
raw material sourcing;4;1;ok;
raw material sourcing;5;1;ok;
raw material sourcing;6;1;ok;
raw material consumption;1;0;indice;tabla de correspondencia NFRD con epigrafes
raw material consumption;2;1;ok;
raw material consumption;3;1;ok;
raw material consumption;4;1;ok;
raw material consumption;5;1;ok;
raw material consumption;6;1;ok;
supply chain transparency;1;0;otro;concatena dos temas de matriz de materialidad
supply chain transparency;2;0;otro;concatena dos temas de matriz de materialidad
supply chain transparency;3;0;indice;referencia cruzada a seccion
supply chain transparency;4;1;ok;
supply chain transparency;5;0;otro;etiquetas de infografia concatenadas
supply chain transparency;6;1;ok;
peatland;1;1;ok;
peatland;2;1;ok;
peatland;3;1;ok;
peatland;4;1;ok;
peatland;5;1;ok;
peatland;6;1;ok;
cover crop;1;1;ok;
cover crop;2;1;ok;
cover crop;3;1;ok;
cover crop;4;1;ok;
cover crop;5;1;ok;
cover crop;6;1;ok;
proxy statement;1;0;financiero;requisito juridico bursatil NASDAQ
proxy statement;2;0;financiero;requisito juridico bursatil NYSE
proxy statement;3;0;financiero;requisito juridico bursatil NASDAQ
proxy statement;4;0;financiero;requisito juridico bursatil NASDAQ
proxy statement;5;0;financiero;requisito juridico bursatil NYSE
proxy statement;6;1;ok;contexto ratio retributivo CEO
board oversight;1;1;ok;
board oversight;2;0;indice;encabezado TCFD
board oversight;3;0;generico;evaluacion del consejo sin contenido ESG
board oversight;4;1;ok;
board oversight;5;1;ok;
board oversight;6;1;ok;
virgin polyester;1;1;ok;
virgin polyester;2;1;ok;
virgin polyester;3;1;ok;
virgin polyester;4;1;ok;
virgin polyester;5;1;ok;
virgin polyester;6;1;ok;
supply chain human right;1;0;indice;tabla de materialidad y referencias
supply chain human right;2;0;indice;tabla de temas de stakeholders
supply chain human right;3;1;ok;
supply chain human right;4;1;ok;
supply chain human right;5;0;indice;tabla de correspondencia de epigrafes
supply chain human right;6;0;indice;tabla de materialidad y referencias
supply chain footprint;1;1;ok;
supply chain footprint;2;1;ok;
supply chain footprint;3;0;generico;huella geografica de suministro
supply chain footprint;4;0;generico;huella geografica de suministro
supply chain footprint;5;0;generico;huella geografica y geopolitica
supply chain footprint;6;0;generico;huella geografica de suministro
cop 28;1;1;ok;
cop 28;2;1;ok;
cop 28;3;1;ok;
cop 28;4;1;ok;
cop 28;5;1;ok;
cop 28;6;1;ok;
fair condition;1;0;indice;listado de temas de materialidad
fair condition;2;0;generico;condiciones de inversion en telecom
fair condition;3;1;ok;
fair condition;4;1;ok;
fair condition;5;0;indice;listado de temas de materialidad
fair condition;6;0;generico;regulacion de mercado de gas
scope\s+(?:one|two|three);1;0;otro;scope de control interno
scope\s+(?:one|two|three);2;0;otro;reporting scope one year
scope\s+(?:one|two|three);3;0;otro;reporting scope two years
supply chain ethics;1;0;otro;concatena dos riesgos del mapa
supply chain ethics;2;1;ok;
supply chain ethics;3;1;ok;
living income;1;1;ok;
living income;2;1;ok;
supply chain decarbonisation;1;1;ok;
supply chain labour;1;0;otro;concatena dos temas de materialidad
