termino;n;veredicto;categoria;nota
sfdr;2;0;indice;tabla de datapoints ESRS
sfdr;3;1;ok;
sfdr;4;0;indice;tabla de datapoints ESRS
sfdr;5;0;indice;tabla de datapoints ESRS
sfdr;6;1;ok;
absenteeism;1;1;ok;
absenteeism;2;1;ok;
absenteeism;3;0;indice;lista de indicadores
absenteeism;4;0;generico;factor de riesgo pandemia
absenteeism;5;1;ok;
absenteeism;6;0;generico;factor de riesgo pandemia
hydroelectric;1;1;ok;
hydroelectric;2;1;ok;
hydroelectric;3;0;generico;patente tecnica
hydroelectric;4;0;financiero;siniestro asegurado
hydroelectric;5;1;ok;
hydroelectric;6;0;indice;glosario
equal pay;1;1;ok;
equal pay;2;1;ok;
equal pay;3;1;ok;
equal pay;4;1;ok;
equal pay;5;1;ok;
equal pay;6;1;ok;
energy storage;1;0;generico;cartera de startups
energy storage;2;0;generico;descripcion de producto
energy storage;3;1;ok;
energy storage;4;1;ok;
energy storage;5;1;ok;
energy storage;6;0;generico;descripcion de producto
oecd guidelines;1;1;ok;
oecd guidelines;2;1;ok;
oecd guidelines;3;1;ok;
oecd guidelines;4;1;ok;
oecd guidelines;5;1;ok;
oecd guidelines;6;1;ok;
ecovadis;1;1;ok;
ecovadis;2;1;ok;
ecovadis;3;1;ok;
ecovadis;4;1;ok;
ecovadis;5;1;ok;
ecovadis;6;1;ok;
indigenous;1;1;ok;
indigenous;2;1;ok;
indigenous;3;0;otro;nombre de fundacion en lista
indigenous;4;1;ok;
indigenous;5;1;ok;
indigenous;6;0;indice;texto de meta ODS citado
social protection;1;0;generico;beneficios del consejero ejecutivo
social protection;2;1;ok;
social protection;3;1;ok;
social protection;4;1;ok;
social protection;5;0;indice;indice ESRS
social protection;6;1;ok;
responsible investment;1;1;ok;
responsible investment;2;0;indice;glosario de siglas
responsible investment;3;0;otro;nombre PRI
responsible investment;4;0;indice;glosario
responsible investment;5;1;ok;
responsible investment;6;0;generico;linea de negocio ISS
ergonomic\w*;1;0;indice;glosario
ergonomic\w*;2;1;ok;
ergonomic\w*;3;1;ok;
ergonomic\w*;4;0;generico;software ergonomico
ergonomic\w*;5;1;ok;
ergonomic\w*;6;1;ok;
land use;1;1;ok;
land use;2;1;ok;
land use;3;1;ok;
land use;4;1;ok;
land use;5;0;generico;urbanismo de planta
land use;6;0;financiero;derechos de uso de suelo en flujos de caja
ergonomic;1;1;ok;
ergonomic;2;1;ok;
ergonomic;3;1;ok;
ergonomic;4;1;ok;
ergonomic;5;1;ok;
ergonomic;6;1;ok;
social issue;1;1;ok;
social issue;2;1;ok;
social issue;3;1;ok;
social issue;4;1;ok;
social issue;5;1;ok;
social issue;6;1;ok;
un global compact;1;1;ok;
un global compact;2;1;ok;
un global compact;3;1;ok;
un global compact;4;1;ok;
un global compact;5;1;ok;
un global compact;6;1;ok;
responsible sourcing;1;1;ok;
responsible sourcing;2;1;ok;
responsible sourcing;3;1;ok;
responsible sourcing;4;1;ok;
responsible sourcing;5;1;ok;
responsible sourcing;6;1;ok;
iso\s*45001\b;1;1;ok;
iso\s*45001\b;2;1;ok;
iso\s*45001\b;3;1;ok;
iso\s*45001\b;4;1;ok;
iso\s*45001\b;5;1;ok;
iso\s*45001\b;6;1;ok;
energy mix;1;0;generico;tendencia de mercado
energy mix;2;0;generico;tendencia de mercado
energy mix;3;1;ok;
energy mix;4;1;ok;
energy mix;5;1;ok;
energy mix;6;1;ok;
anti-money laundering;1;1;ok;
anti-money laundering;2;1;ok;
anti-money laundering;3;1;ok;
anti-money laundering;4;1;ok;
anti-money laundering;5;1;ok;
anti-money laundering;6;1;ok;
product quality;1;0;generico;factor de riesgo regulatorio
product quality;2;1;ok;
product quality;3;1;ok;
product quality;4;0;generico;
product quality;5;0;generico;indice de bonus
product quality;6;0;generico;
global reporting initiative;1;1;ok;
global reporting initiative;2;1;ok;
global reporting initiative;3;1;ok;
global reporting initiative;4;1;ok;
global reporting initiative;5;1;ok;
global reporting initiative;6;1;ok;
maternity;1;1;ok;
maternity;2;1;ok;
maternity;3;1;ok;
maternity;4;1;ok;
maternity;5;1;ok;
maternity;6;1;ok;
natural capital;1;1;ok;
natural capital;2;1;ok;
natural capital;3;1;ok;
natural capital;4;1;ok;
natural capital;5;1;ok;
natural capital;6;1;ok;
lobbying;1;1;ok;
lobbying;2;0;indice;tabla de requisitos de divulgacion
lobbying;3;1;ok;
lobbying;4;0;generico;seguimiento legislativo
lobbying;5;0;generico;seguimiento legislativo
lobbying;6;1;ok;
nox;1;0;indice;tabla GRI
nox;2;1;ok;
nox;3;1;ok;
nox;4;1;ok;
nox;5;1;ok;
nox;6;1;ok;
drought;1;1;ok;
drought;2;1;ok;
drought;3;1;ok;
drought;4;1;ok;
drought;5;1;ok;
drought;6;1;ok;
tax policy;1;1;ok;
tax policy;2;0;indice;referencia cruzada
tax policy;3;1;ok;
tax policy;4;1;ok;
tax policy;5;1;ok;
tax policy;6;0;indice;encabezado
modern slavery;1;1;ok;
modern slavery;2;1;ok;
modern slavery;3;1;ok;
modern slavery;4;1;ok;
modern slavery;5;1;ok;
modern slavery;6;1;ok;
decarbonize;1;1;ok;
decarbonize;2;1;ok;
decarbonize;3;1;ok;
decarbonize;4;1;ok;
decarbonize;5;1;ok;
decarbonize;6;1;ok;
equal opportunity;1;1;ok;
equal opportunity;2;1;ok;
equal opportunity;3;1;ok;
equal opportunity;4;1;ok;
equal opportunity;5;0;indice;indice GRI 405
equal opportunity;6;0;indice;indice GRI 405
refrigerant;1;1;ok;
refrigerant;2;1;ok;
refrigerant;3;1;ok;
refrigerant;4;1;ok;
refrigerant;5;1;ok;
refrigerant;6;1;ok;
upskilling;1;1;ok;
upskilling;2;1;ok;
upskilling;3;1;ok;
upskilling;4;1;ok;
upskilling;5;1;ok;
upskilling;6;1;ok;
clean energy;1;1;ok;
clean energy;2;0;generico;contexto regulatorio mexicano
clean energy;3;1;ok;
clean energy;4;0;otro;Clean Energy Fuels Corp
clean energy;5;1;ok;
clean energy;6;0;financiero;disposiciones fiscales IRA
social audit;1;1;ok;
social audit;2;0;indice;tabla de correspondencia
social audit;3;1;ok;
social audit;4;1;ok;
social audit;5;1;ok;
social audit;6;1;ok;
iso 45001;1;1;ok;
iso 45001;2;1;ok;
iso 45001;3;1;ok;
iso 45001;4;1;ok;
iso 45001;5;1;ok;
iso 45001;6;1;ok;
data security;1;0;financiero;litigios
data security;2;1;ok;
data security;3;1;ok;
data security;4;1;ok;
data security;5;1;ok;
data security;6;1;ok;
consumer protection;1;0;otro;nombre de ley Dodd-Frank
consumer protection;2;0;otro;nombre de ministerio aleman
consumer protection;3;0;otro;nombre de ministerio aleman
consumer protection;4;0;otro;nombre de ley Dodd-Frank
consumer protection;5;0;financiero;procedimientos legales
consumer protection;6;1;ok;
sf6;1;1;ok;
sf6;2;1;ok;
sf6;3;1;ok;
sf6;4;1;ok;
sf6;5;1;ok;
sf6;6;1;ok;
