termino;n;veredicto;categoria;nota
electricity;19;1;ok;
electricity;20;1;ok;
diversity;1;0;indice;glossary entry
diversity;2;1;ok;
diversity;3;1;ok;
diversity;4;1;ok;
diversity;5;0;indice;section heading
diversity;6;1;ok;board diversity concept
diversity;7;0;indice;section heading
diversity;8;1;ok;
diversity;9;1;ok;
diversity;10;1;ok;
diversity;11;1;ok;
diversity;12;0;generico;business scale and diversity
diversity;13;1;ok;
diversity;14;1;ok;
diversity;15;1;ok;
diversity;16;1;ok;
diversity;17;1;ok;
diversity;18;1;ok;KPI table
diversity;19;1;ok;
diversity;20;1;ok;
scope\s*[123]\b;1;1;ok;
scope\s*[123]\b;2;1;ok;
scope\s*[123]\b;3;1;ok;
scope\s*[123]\b;4;1;ok;
scope\s*[123]\b;5;1;ok;
scope\s*[123]\b;6;1;ok;
scope\s*[123]\b;7;1;ok;
scope\s*[123]\b;8;1;ok;
scope\s*[123]\b;9;1;ok;
scope\s*[123]\b;10;0;indice;TCFD correspondence table
scope\s*[123]\b;11;1;ok;
scope\s*[123]\b;12;1;ok;
scope\s*[123]\b;13;1;ok;
scope\s*[123]\b;14;1;ok;
scope\s*[123]\b;15;1;ok;
scope\s*[123]\b;16;1;ok;
scope\s*[123]\b;17;1;ok;
scope\s*[123]\b;18;1;ok;
scope\s*[123]\b;19;1;ok;
scope\s*[123]\b;20;0;indice;TCFD correspondence table
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);1;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);2;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);3;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);4;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);5;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);6;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);7;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);8;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);9;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);10;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);11;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);12;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);13;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);14;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);15;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);16;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);17;1;ok;vehicle consumption regulation
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);18;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);19;1;ok;
energy\s+(?:consumption|efficiency|transition|mix|intensity|storage);20;1;ok;
non-financial;1;0;financiero;taxonomy legal category undertakings
non-financial;2;1;ok;
non-financial;3;1;ok;
non-financial;4;0;financiero;statutory auditor boilerplate
non-financial;5;1;ok;remuneration ESG criteria
non-financial;6;0;financiero;non-financial investee undertakings
non-financial;7;0;financiero;non-financial risk means operational risk
non-financial;8;0;indice;assurance report title
non-financial;9;0;indice;cross-reference table
non-financial;10;0;indice;cross-reference table
non-financial;11;0;indice;cross-reference table
non-financial;12;1;ok;
non-financial;13;0;indice;cross-reference table
non-financial;14;0;indice;garbled heading
non-financial;15;0;indice;cross-reference
non-financial;16;0;financiero;non-financial assets liabilities
non-financial;17;0;financiero;auditor report boilerplate
non-financial;18;0;indice;cross-reference
non-financial;19;1;ok;assurance methodology
non-financial;20;1;ok;
co2;1;1;ok;
co2;2;1;ok;
co2;3;1;ok;
co2;4;0;indice;footnote reference to legal info
co2;5;1;ok;
co2;6;1;ok;
co2;7;1;ok;
co2;8;1;ok;
co2;9;1;ok;
co2;10;1;ok;
co2;11;1;ok;
co2;12;1;ok;
co2;13;1;ok;
co2;14;1;ok;
co2;15;1;ok;
co2;16;1;ok;
co2;17;1;ok;
co2;18;1;ok;GRI table with data
co2;19;1;ok;
co2;20;1;ok;
recycl\w+;1;1;ok;
recycl\w+;2;1;ok;
recycl\w+;3;1;ok;
recycl\w+;4;1;ok;
recycl\w+;5;0;indice;GRI correspondence table
recycl\w+;6;1;ok;
recycl\w+;7;1;ok;
recycl\w+;8;0;financiero;hedge reserve recycled to income
recycl\w+;9;1;ok;
recycl\w+;10;1;ok;
recycl\w+;11;1;ok;
recycl\w+;12;1;ok;
recycl\w+;13;0;financiero;OCI not recycled to income
recycl\w+;14;1;ok;
recycl\w+;15;1;ok;
recycl\w+;16;1;ok;
recycl\w+;17;1;ok;
recycl\w+;18;1;ok;
recycl\w+;19;1;ok;
recycl\w+;20;1;ok;
audit committee;1;1;ok;
audit committee;2;1;ok;
audit committee;3;0;otro;director biography
audit committee;4;0;financiero;auditor report boilerplate
audit committee;5;1;ok;
audit committee;6;0;otro;director biography
audit committee;7;0;financiero;auditor report boilerplate
audit committee;8;1;ok;
audit committee;9;1;ok;
audit committee;10;1;ok;committee structure list
audit committee;11;1;ok;
audit committee;12;1;ok;
audit committee;13;0;financiero;auditor report boilerplate
audit committee;14;1;ok;
audit committee;15;0;otro;director biography
audit committee;16;0;otro;director biography
audit committee;17;1;ok;
audit committee;18;0;indice;abbreviations list
audit committee;19;1;ok;
audit committee;20;1;ok;
biodiversity;1;1;ok;
biodiversity;2;1;ok;
biodiversity;3;1;ok;
biodiversity;4;1;ok;
biodiversity;5;1;ok;
biodiversity;6;0;indice;taxonomy table header
biodiversity;7;1;ok;
biodiversity;8;1;ok;
biodiversity;9;1;ok;
biodiversity;10;1;ok;
biodiversity;11;0;indice;taxonomy table header
biodiversity;12;1;ok;DMA sources
biodiversity;13;1;ok;
biodiversity;14;1;ok;
biodiversity;15;1;ok;
biodiversity;16;0;indice;GAR template header
biodiversity;17;0;indice;GRI correspondence table
biodiversity;18;1;ok;
biodiversity;19;1;ok;
biodiversity;20;1;ok;
ghg;1;1;ok;
ghg;2;1;ok;
ghg;3;1;ok;
ghg;4;1;ok;
ghg;5;1;ok;
ghg;6;1;ok;
ghg;7;1;ok;
ghg;8;1;ok;
ghg;9;0;indice;footnote definition
ghg;10;1;ok;
ghg;11;1;ok;
ghg;12;0;indice;correspondence table
ghg;13;1;ok;
ghg;14;1;ok;
ghg;15;1;ok;
ghg;16;1;ok;
ghg;17;1;ok;
ghg;18;1;ok;
ghg;19;1;ok;
ghg;20;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);1;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);2;1;ok;ILO Tripartite Declaration reference
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);3;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);4;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);5;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);6;0;indice;KPI table heading
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);7;0;financiero;auditor fees for CSR services
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);8;0;indice;SDG correspondence table
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);9;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);10;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);11;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);12;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);13;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);14;1;ok;CSR directive reporting
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);15;1;ok;tax as social impact
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);16;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);17;1;ok;
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);18;0;indice;section heading
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);19;0;indice;DPEF cross-reference table
social\s+(?:responsibility|impact|policy|pillar|report|performance|value|welfare|audit|capital|sustainability|license|licence|dialogue|protection|partner|standard|norm|commitment|compliance);20;1;ok;
